Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo,rejected
0,0,0,5/3/2018 14:30,26-Jan,4009231738B,0
0.000577534,2,0,5/3/2018 14:30,27-Jan,4009231738B,1
0,0,0,5/3/2018 14:30,28-Jan,4009231738B,0
0,0,0,5/3/2018 14:30,30-Jan,4009231738B,0
0.000288684,1,0,5/3/2018 14:30,4-Jan,4009231738B,1
0,0,0,5/3/2018 14:30,5-Jan,4009231738B,0
0.000288184,1,0,5/3/2018 14:30,7-Jan,4009231738B,1
0.000288684,1,0,5/3/2018 14:30,8-Jan,4009231738B,1
0.000577367,2,0,5/3/2018 14:30,9-Jan,4009231738B,1
0,0,0,5/3/2018 14:30,Feb-37,4009231738B,0
0,0,0,5/3/2018 14:30,Feb-38,4009231738B,0
0.000286944,1,0,5/3/2018 14:30,1-Mar,4009231738B,1
0,0,0,5/3/2018 14:30,10-Mar,4009231738B,0
0.002598152,9,0,5/3/2018 14:30,11-Mar,4009231738B,1
0.000577367,2,0,5/3/2018 14:30,12-Mar,4009231738B,1
0,0,0,5/3/2018 14:30,13-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,14-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,15-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,16-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,17-Mar,4009231738B,0
0.000329924,1,0,5/3/2018 14:30,18-Mar,4009231738B,1
0,0,0,5/3/2018 14:30,19-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,2-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,20-Mar,4009231738B,0
0.000659848,2,0,5/3/2018 14:30,21-Mar,4009231738B,1
0.000659848,2,0,5/3/2018 14:30,22-Mar,4009231738B,1
0.000330033,1,0,5/3/2018 14:30,23-Mar,4009231738B,1
0.000990099,3,0,5/3/2018 14:30,24-Mar,4009231738B,1
0.000660066,2,0,5/3/2018 14:30,25-Mar,4009231738B,1
0.000990099,3,0,5/3/2018 14:30,26-Mar,4009231738B,1
0.000660284,2,0,5/3/2018 14:30,27-Mar,4009231738B,1
0.00165071,5,0,5/3/2018 14:30,28-Mar,4009231738B,1
0.000660284,2,0,5/3/2018 14:30,29-Mar,4009231738B,1
0.000288517,1,0,5/3/2018 14:30,3-Mar,4009231738B,1
0.00165071,5,0,5/3/2018 14:30,30-Mar,4009231738B,1
0,0,0,5/3/2018 14:30,4-Mar,4009231738B,0
0.000577367,2,0,5/3/2018 14:30,5-Mar,4009231738B,1
0,0,0,5/3/2018 14:30,6-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,7-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,8-Mar,4009231738B,0
0,0,0,5/3/2018 14:30,9-Mar,4009231738B,0
0.000278629,1,0,5/3/2018 14:45,1-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,10-Jan,4009231738B,0
0.001950404,7,0,5/3/2018 14:45,11-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,12-Jan,4009231738B,0
0.000278629,1,0,5/3/2018 14:45,13-Jan,4009231738B,1
0.000277316,1,0,5/3/2018 14:45,14-Jan,4009231738B,1
0.001231527,4,0,5/3/2018 14:45,15-Jan,4009231738B,1
0.000278707,1,0,5/3/2018 14:45,17-Jan,4009231738B,1
0.000278707,1,0,5/3/2018 14:45,18-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,19-Jan,4009231738B,0
0,0,0,5/3/2018 14:45,2-Jan,4009231738B,0
0.000278707,1,0,5/3/2018 14:45,20-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,21-Jan,4009231738B,0
0.000557414,2,0,5/3/2018 14:45,22-Jan,4009231738B,1
0.00083612,3,0.008,5/3/2018 14:45,23-Jan,4009231738B,1
0.000933998,3,0.008,5/3/2018 14:45,24-Jan,4009231738B,1
0.000557414,2,0,5/3/2018 14:45,25-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,26-Jan,4009231738B,0
0.000557414,2,0,5/3/2018 14:45,27-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,28-Jan,4009231738B,0
0,0,0,5/3/2018 14:45,30-Jan,4009231738B,0
0.000278629,1,0,5/3/2018 14:45,4-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,5-Jan,4009231738B,0
0.000278164,1,0,5/3/2018 14:45,7-Jan,4009231738B,1
0.000278629,1,0,5/3/2018 14:45,8-Jan,4009231738B,1
0.000557258,2,0,5/3/2018 14:45,9-Jan,4009231738B,1
0,0,0,5/3/2018 14:45,Feb-37,4009231738B,0
0,0,0,5/3/2018 14:45,Feb-38,4009231738B,0
0.000276932,1,0,5/3/2018 14:45,1-Mar,4009231738B,1
0.000278707,1,0.008,5/3/2018 14:45,10-Mar,4009231738B,1
0.002786291,10,0.008,5/3/2018 14:45,11-Mar,4009231738B,1
0.000835887,3,0.008,5/3/2018 14:45,12-Mar,4009231738B,1
0,0,0,5/3/2018 14:45,13-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,14-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,15-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,16-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,17-Mar,4009231738B,0
0.00031837,1,0,5/3/2018 14:45,18-Mar,4009231738B,1
0,0,0,5/3/2018 14:45,19-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,2-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,20-Mar,4009231738B,0
0.00063674,2,0,5/3/2018 14:45,21-Mar,4009231738B,1
0.00095511,3,0.009090909,5/3/2018 14:45,22-Mar,4009231738B,1
0.000318471,1,0,5/3/2018 14:45,23-Mar,4009231738B,1
0.000955414,3,0,5/3/2018 14:45,24-Mar,4009231738B,1
0.000636943,2,0,5/3/2018 14:45,25-Mar,4009231738B,1
0.000955414,3,0,5/3/2018 14:45,26-Mar,4009231738B,1
0.000637146,2,0,5/3/2018 14:45,27-Mar,4009231738B,1
0.001592864,5,0,5/3/2018 14:45,28-Mar,4009231738B,1
0.000637146,2,0,5/3/2018 14:45,29-Mar,4009231738B,1
0.000278396,1,0,5/3/2018 14:45,3-Mar,4009231738B,1
0.001592864,5,0,5/3/2018 14:45,30-Mar,4009231738B,1
0,0,0,5/3/2018 14:45,4-Mar,4009231738B,0
0.000557258,2,0,5/3/2018 14:45,5-Mar,4009231738B,1
0,0,0,5/3/2018 14:45,6-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,7-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,8-Mar,4009231738B,0
0,0,0,5/3/2018 14:45,9-Mar,4009231738B,0
0.000268601,1,0,5/3/2018 15:00,1-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,10-Jan,4009231738B,0
0.001880204,7,0,5/3/2018 15:00,11-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,12-Jan,4009231738B,0
0.000268601,1,0,5/3/2018 15:00,13-Jan,4009231738B,1
0.00026738,1,0,5/3/2018 15:00,14-Jan,4009231738B,1
0.001182732,4,0,5/3/2018 15:00,15-Jan,4009231738B,1
0.000268673,1,0,5/3/2018 15:00,17-Jan,4009231738B,1
0.000268673,1,0,5/3/2018 15:00,18-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,19-Jan,4009231738B,0
0,0,0,5/3/2018 15:00,2-Jan,4009231738B,0
0.000268673,1,0,5/3/2018 15:00,20-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,21-Jan,4009231738B,0
0.000537346,2,0,5/3/2018 15:00,22-Jan,4009231738B,1
0.000806018,3,0,5/3/2018 15:00,23-Jan,4009231738B,1
0.000896593,3,0,5/3/2018 15:00,24-Jan,4009231738B,1
0.000537346,2,0,5/3/2018 15:00,25-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,26-Jan,4009231738B,0
0.000537346,2,0,5/3/2018 15:00,27-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,28-Jan,4009231738B,0
0,0,0,5/3/2018 15:00,30-Jan,4009231738B,0
0.000268601,1,0,5/3/2018 15:00,4-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,5-Jan,4009231738B,0
0.000268168,1,0,5/3/2018 15:00,7-Jan,4009231738B,1
0.000268601,1,0,5/3/2018 15:00,8-Jan,4009231738B,1
0.000537201,2,0,5/3/2018 15:00,9-Jan,4009231738B,1
0,0,0,5/3/2018 15:00,Feb-37,4009231738B,0
0,0,0,5/3/2018 15:00,Feb-38,4009231738B,0
0.000266951,1,0,5/3/2018 15:00,1-Mar,4009231738B,1
0.000268601,1,0,5/3/2018 15:00,10-Mar,4009231738B,1
0.002685285,10,0,5/3/2018 15:00,11-Mar,4009231738B,1
0.000805585,3,0,5/3/2018 15:00,12-Mar,4009231738B,1
0,0,0,5/3/2018 15:00,13-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,14-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,15-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,16-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,17-Mar,4009231738B,0
0.000306937,1,0,5/3/2018 15:00,18-Mar,4009231738B,1
0,0,0,5/3/2018 15:00,19-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,2-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,20-Mar,4009231738B,0
0.000613874,2,0,5/3/2018 15:00,21-Mar,4009231738B,1
0.00092081,3,0,5/3/2018 15:00,22-Mar,4009231738B,1
0.000307031,1,0,5/3/2018 15:00,23-Mar,4009231738B,1
0.000921093,3,0,5/3/2018 15:00,24-Mar,4009231738B,1
0.000614062,2,0,5/3/2018 15:00,25-Mar,4009231738B,1
0.000921093,3,0,5/3/2018 15:00,26-Mar,4009231738B,1
0.000614251,2,0,5/3/2018 15:00,27-Mar,4009231738B,1
0.001535627,5,0,5/3/2018 15:00,28-Mar,4009231738B,1
0.000614251,2,0,5/3/2018 15:00,29-Mar,4009231738B,1
0.000268312,1,0,5/3/2018 15:00,3-Mar,4009231738B,1
0.001535627,5,0,5/3/2018 15:00,30-Mar,4009231738B,1
0,0,0,5/3/2018 15:00,4-Mar,4009231738B,0
0.000537057,2,0,5/3/2018 15:00,5-Mar,4009231738B,1
0,0,0,5/3/2018 15:00,6-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,7-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,8-Mar,4009231738B,0
0,0,0,5/3/2018 15:00,9-Mar,4009231738B,0
0.000259336,1,0,5/3/2018 15:15,1-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,10-Jan,4009231738B,0
0.001815353,7,0,5/3/2018 15:15,11-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,12-Jan,4009231738B,0
0.000259336,1,0,5/3/2018 15:15,13-Jan,4009231738B,1
0.000258198,1,0,5/3/2018 15:15,14-Jan,4009231738B,1
0.00113798,4,0,5/3/2018 15:15,15-Jan,4009231738B,1
0.000259403,1,0,5/3/2018 15:15,17-Jan,4009231738B,1
0.000259403,1,0,5/3/2018 15:15,18-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,19-Jan,4009231738B,0
0,0,0,5/3/2018 15:15,2-Jan,4009231738B,0
0.000259403,1,0,5/3/2018 15:15,20-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,21-Jan,4009231738B,0
0.000518807,2,0,5/3/2018 15:15,22-Jan,4009231738B,1
0.00077821,3,0,5/3/2018 15:15,23-Jan,4009231738B,1
0.000862317,3,0,5/3/2018 15:15,24-Jan,4009231738B,1
0.000518807,2,0,5/3/2018 15:15,25-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,26-Jan,4009231738B,0
0.000518807,2,0,5/3/2018 15:15,27-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,28-Jan,4009231738B,0
0,0,0,5/3/2018 15:15,30-Jan,4009231738B,0
0.000259336,1,0,5/3/2018 15:15,4-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,5-Jan,4009231738B,0
0.000258933,1,0,5/3/2018 15:15,7-Jan,4009231738B,1
0.000259336,1,0,5/3/2018 15:15,8-Jan,4009231738B,1
0.000518672,2,0,5/3/2018 15:15,9-Jan,4009231738B,1
0,0,0,5/3/2018 15:15,Feb-37,4009231738B,0
0,0,0,5/3/2018 15:15,Feb-38,4009231738B,0
0.000257732,1,0,5/3/2018 15:15,1-Mar,4009231738B,1
0.000259403,1,0,5/3/2018 15:15,10-Mar,4009231738B,1
0.002593361,10,0,5/3/2018 15:15,11-Mar,4009231738B,1
0.000778008,3,0,5/3/2018 15:15,12-Mar,4009231738B,1
0,0,0,5/3/2018 15:15,13-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,14-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,15-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,16-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,17-Mar,4009231738B,0
0.000296384,1,0,5/3/2018 15:15,18-Mar,4009231738B,1
0,0,0,5/3/2018 15:15,19-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,2-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,20-Mar,4009231738B,0
0.000592768,2,0,5/3/2018 15:15,21-Mar,4009231738B,1
0.000889152,3,0,5/3/2018 15:15,22-Mar,4009231738B,1
0.000296472,1,0,5/3/2018 15:15,23-Mar,4009231738B,1
0.000889416,3,0,5/3/2018 15:15,24-Mar,4009231738B,1
0.000592944,2,0,5/3/2018 15:15,25-Mar,4009231738B,1
0.000889416,3,0,5/3/2018 15:15,26-Mar,4009231738B,1
0.00059312,2,0,5/3/2018 15:15,27-Mar,4009231738B,1
0.002075919,7,0.048765985,5/3/2018 15:15,28-Mar,4009231738B,1
0.00059312,2,0,5/3/2018 15:15,29-Mar,4009231738B,1
0.000259134,1,0,5/3/2018 15:15,3-Mar,4009231738B,1
0.0014828,5,0,5/3/2018 15:15,30-Mar,4009231738B,1
0,0,0,5/3/2018 15:15,4-Mar,4009231738B,0
0.000518672,2,0,5/3/2018 15:15,5-Mar,4009231738B,1
0,0,0,5/3/2018 15:15,6-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,7-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,8-Mar,4009231738B,0
0,0,0,5/3/2018 15:15,9-Mar,4009231738B,0
0.000252398,1,0,5/3/2018 15:30,1-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,10-Jan,4009231738B,0
0.002019182,8,0.009433962,5/3/2018 15:30,11-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,12-Jan,4009231738B,0
0.000252398,1,0,5/3/2018 15:30,13-Jan,4009231738B,1
0.000251319,1,0,5/3/2018 15:30,14-Jan,4009231738B,1
0.001104057,4,0,5/3/2018 15:30,15-Jan,4009231738B,1
0.000252461,1,0,5/3/2018 15:30,17-Jan,4009231738B,1
0.000252461,1,0,5/3/2018 15:30,18-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,19-Jan,4009231738B,0
0,0,0,5/3/2018 15:30,2-Jan,4009231738B,0
0.000252461,1,0,5/3/2018 15:30,20-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,21-Jan,4009231738B,0
0.000757384,3,0.009433962,5/3/2018 15:30,22-Jan,4009231738B,1
0.000757384,3,0,5/3/2018 15:30,23-Jan,4009231738B,1
0.00083682,3,0,5/3/2018 15:30,24-Jan,4009231738B,1
0.000504923,2,0,5/3/2018 15:30,25-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,26-Jan,4009231738B,0
0.000504923,2,0,5/3/2018 15:30,27-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,28-Jan,4009231738B,0
0,0,0,5/3/2018 15:30,30-Jan,4009231738B,0
0.000252398,1,0,5/3/2018 15:30,4-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,5-Jan,4009231738B,0
0.000252016,1,0,5/3/2018 15:30,7-Jan,4009231738B,1
0.000252398,1,0,5/3/2018 15:30,8-Jan,4009231738B,1
0.000504796,2,0,5/3/2018 15:30,9-Jan,4009231738B,1
0,0,0,5/3/2018 15:30,Feb-37,4009231738B,0
0,0,0,5/3/2018 15:30,Feb-38,4009231738B,0
0.000501253,2,0.009090909,5/3/2018 15:30,1-Mar,4009231738B,1
0.000504668,2,0.009259259,5/3/2018 15:30,10-Mar,4009231738B,1
0.002774975,11,0.009259259,5/3/2018 15:30,11-Mar,4009231738B,1
0.000756811,3,0,5/3/2018 15:30,12-Mar,4009231738B,1
0.000252334,1,0.009345794,5/3/2018 15:30,13-Mar,4009231738B,1
0.000252398,1,0.009345794,5/3/2018 15:30,14-Mar,4009231738B,1
0,0,0,5/3/2018 15:30,15-Mar,4009231738B,0
0,0,0,5/3/2018 15:30,16-Mar,4009231738B,0
0,0,0,5/3/2018 15:30,17-Mar,4009231738B,0
0.000288351,1,0,5/3/2018 15:30,18-Mar,4009231738B,1
0,0,0,5/3/2018 15:30,19-Mar,4009231738B,0
0,0,0,5/3/2018 15:30,2-Mar,4009231738B,0
0,0,0,5/3/2018 15:30,20-Mar,4009231738B,0
0.000576701,2,0,5/3/2018 15:30,21-Mar,4009231738B,1
0.000865052,3,0,5/3/2018 15:30,22-Mar,4009231738B,1
0.000288434,1,0,5/3/2018 15:30,23-Mar,4009231738B,1
0.000865301,3,0,5/3/2018 15:30,24-Mar,4009231738B,1
0.000576868,2,0,5/3/2018 15:30,25-Mar,4009231738B,1
0.001153735,4,0.010638298,5/3/2018 15:30,26-Mar,4009231738B,1
0.000577034,2,0,5/3/2018 15:30,27-Mar,4009231738B,1
0.00288517,10,0.165834652,5/3/2018 15:30,28-Mar,4009231738B,1
0.000577034,2,0,5/3/2018 15:30,29-Mar,4009231738B,1
0.000504159,2,0.009259259,5/3/2018 15:30,3-Mar,4009231738B,1
0.001731102,6,0.010638298,5/3/2018 15:30,30-Mar,4009231738B,1
0,0,0,5/3/2018 15:30,4-Mar,4009231738B,0
0.000504541,2,0,5/3/2018 15:30,5-Mar,4009231738B,1
0,0,0,5/3/2018 15:30,6-Mar,4009231738B,0
0.00025227,1,0.009259259,5/3/2018 15:30,7-Mar,4009231738B,1
0,0,0,5/3/2018 15:30,8-Mar,4009231738B,0
0.000504541,2,0.05237828,5/3/2018 15:30,9-Mar,4009231738B,1
0.000244439,1,0,5/3/2018 15:45,1-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,10-Jan,4009231738B,0
0.002199951,9,0.007751938,5/3/2018 15:45,11-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,12-Jan,4009231738B,0
0.000244439,1,0,5/3/2018 15:45,13-Jan,4009231738B,1
0.000243368,1,0,5/3/2018 15:45,14-Jan,4009231738B,1
0.001331558,5,0.007575758,5/3/2018 15:45,15-Jan,4009231738B,1
0.000244439,1,0,5/3/2018 15:45,17-Jan,4009231738B,1
0.000244439,1,0,5/3/2018 15:45,18-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,19-Jan,4009231738B,0
0,0,0,5/3/2018 15:45,2-Jan,4009231738B,0
0.000244499,1,0,5/3/2018 15:45,20-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,21-Jan,4009231738B,0
0.000733496,3,0,5/3/2018 15:45,22-Jan,4009231738B,1
0.000733496,3,0,5/3/2018 15:45,23-Jan,4009231738B,1
0.000807754,3,0,5/3/2018 15:45,24-Jan,4009231738B,1
0.000488998,2,0,5/3/2018 15:45,25-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,26-Jan,4009231738B,0
0.000488998,2,0,5/3/2018 15:45,27-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,28-Jan,4009231738B,0
0,0,0,5/3/2018 15:45,30-Jan,4009231738B,0
0.000244439,1,0,5/3/2018 15:45,4-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,5-Jan,4009231738B,0
0.000244021,1,0,5/3/2018 15:45,7-Jan,4009231738B,1
0.000244379,1,0,5/3/2018 15:45,8-Jan,4009231738B,1
0.000488878,2,0,5/3/2018 15:45,9-Jan,4009231738B,1
0,0,0,5/3/2018 15:45,Feb-37,4009231738B,0
0,0,0,5/3/2018 15:45,Feb-38,4009231738B,0
0.000485555,2,0,5/3/2018 15:45,1-Mar,4009231738B,1
0.000488759,2,0,5/3/2018 15:45,10-Mar,4009231738B,1
0.002687515,11,0,5/3/2018 15:45,11-Mar,4009231738B,1
0.000732959,3,0,5/3/2018 15:45,12-Mar,4009231738B,1
0.000244379,1,0,5/3/2018 15:45,13-Mar,4009231738B,1
0.000244439,1,0,5/3/2018 15:45,14-Mar,4009231738B,1
0,0,0,5/3/2018 15:45,15-Mar,4009231738B,0
0,0,0,5/3/2018 15:45,16-Mar,4009231738B,0
0,0,0,5/3/2018 15:45,17-Mar,4009231738B,0
0.000279252,1,0,5/3/2018 15:45,18-Mar,4009231738B,1
0,0,0,5/3/2018 15:45,19-Mar,4009231738B,0
0,0,0,5/3/2018 15:45,2-Mar,4009231738B,0
0,0,0,5/3/2018 15:45,20-Mar,4009231738B,0
0.000558503,2,0,5/3/2018 15:45,21-Mar,4009231738B,1
0.000837755,3,0,5/3/2018 15:45,22-Mar,4009231738B,1
0.00027933,1,0,5/3/2018 15:45,23-Mar,4009231738B,1
0.000837989,3,0,5/3/2018 15:45,24-Mar,4009231738B,1
0.000558659,2,0,5/3/2018 15:45,25-Mar,4009231738B,1
0.001117318,4,0,5/3/2018 15:45,26-Mar,4009231738B,1
0.000558815,2,0,5/3/2018 15:45,27-Mar,4009231738B,1
0.002794077,10,0,5/3/2018 15:45,28-Mar,4009231738B,1
0.000558815,2,0,5/3/2018 15:45,29-Mar,4009231738B,1
0.000488281,2,0,5/3/2018 15:45,3-Mar,4009231738B,1
0.001676446,6,0,5/3/2018 15:45,30-Mar,4009231738B,1
0,0,0,5/3/2018 15:45,4-Mar,4009231738B,0
0.000488639,2,0,5/3/2018 15:45,5-Mar,4009231738B,1
0,0,0,5/3/2018 15:45,6-Mar,4009231738B,0
0.00024432,1,0,5/3/2018 15:45,7-Mar,4009231738B,1
0,0,0,5/3/2018 15:45,8-Mar,4009231738B,0
0.000488639,2,0,5/3/2018 15:45,9-Mar,4009231738B,1
0.000236911,1,0,5/3/2018 16:00,1-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,10-Jan,4009231738B,0
0.002369107,10,0.007692308,5/3/2018 16:00,11-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,12-Jan,4009231738B,0
0.000236911,1,0,5/3/2018 16:00,13-Jan,4009231738B,1
0.000471921,2,0.007751938,5/3/2018 16:00,14-Jan,4009231738B,1
0.00128667,5,0,5/3/2018 16:00,15-Jan,4009231738B,1
0.000236967,1,0,5/3/2018 16:00,17-Jan,4009231738B,1
0.000236967,1,0,5/3/2018 16:00,18-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,19-Jan,4009231738B,0
0,0,0,5/3/2018 16:00,2-Jan,4009231738B,0
0.000236967,1,0,5/3/2018 16:00,20-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,21-Jan,4009231738B,0
0.0007109,3,0,5/3/2018 16:00,22-Jan,4009231738B,1
0.0007109,3,0,5/3/2018 16:00,23-Jan,4009231738B,1
0.000780437,3,0,5/3/2018 16:00,24-Jan,4009231738B,1
0.000473934,2,0,5/3/2018 16:00,25-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,26-Jan,4009231738B,0
0.000473934,2,0,5/3/2018 16:00,27-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,28-Jan,4009231738B,0
0,0,0,5/3/2018 16:00,30-Jan,4009231738B,0
0.000236911,1,0,5/3/2018 16:00,4-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,5-Jan,4009231738B,0
0.000236574,1,0,5/3/2018 16:00,7-Jan,4009231738B,1
0.000236911,1,0,5/3/2018 16:00,8-Jan,4009231738B,1
0.000473821,2,0,5/3/2018 16:00,9-Jan,4009231738B,1
0,0,0,5/3/2018 16:00,Feb-37,4009231738B,0
0,0,0,5/3/2018 16:00,Feb-38,4009231738B,0
0.00047081,2,0,5/3/2018 16:00,1-Mar,4009231738B,1
0.000473821,2,0,5/3/2018 16:00,10-Mar,4009231738B,1
0.0026054,11,0,5/3/2018 16:00,11-Mar,4009231738B,1
0.000710564,3,0,5/3/2018 16:00,12-Mar,4009231738B,1
0.000236911,1,0,5/3/2018 16:00,13-Mar,4009231738B,1
0.000236967,1,0,5/3/2018 16:00,14-Mar,4009231738B,1
0,0,0,5/3/2018 16:00,15-Mar,4009231738B,0
0,0,0,5/3/2018 16:00,16-Mar,4009231738B,0
0,0,0,5/3/2018 16:00,17-Mar,4009231738B,0
0.000270709,1,0,5/3/2018 16:00,18-Mar,4009231738B,1
0,0,0,5/3/2018 16:00,19-Mar,4009231738B,0
0,0,0,5/3/2018 16:00,2-Mar,4009231738B,0
0,0,0,5/3/2018 16:00,20-Mar,4009231738B,0
0.000541419,2,0,5/3/2018 16:00,21-Mar,4009231738B,1
0.000812128,3,0,5/3/2018 16:00,22-Mar,4009231738B,1
0.000270783,1,0,5/3/2018 16:00,23-Mar,4009231738B,1
0.000812348,3,0,5/3/2018 16:00,24-Mar,4009231738B,1
0.000541565,2,0,5/3/2018 16:00,25-Mar,4009231738B,1
0.00108313,4,0,5/3/2018 16:00,26-Mar,4009231738B,1
0.000541712,2,0,5/3/2018 16:00,27-Mar,4009231738B,1
0.002708559,10,0,5/3/2018 16:00,28-Mar,4009231738B,1
0.000541712,2,0,5/3/2018 16:00,29-Mar,4009231738B,1
0.000473373,2,0,5/3/2018 16:00,3-Mar,4009231738B,1
0.001625135,6,0,5/3/2018 16:00,30-Mar,4009231738B,1
0,0,0,5/3/2018 16:00,4-Mar,4009231738B,0
0.000473709,2,0,5/3/2018 16:00,5-Mar,4009231738B,1
0,0,0,5/3/2018 16:00,6-Mar,4009231738B,0
0.000236855,1,0,5/3/2018 16:00,7-Mar,4009231738B,1
0,0,0,5/3/2018 16:00,8-Mar,4009231738B,0
0.000473709,2,0,5/3/2018 16:00,9-Mar,4009231738B,1
0.000230203,1,0,5/3/2018 16:15,1-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,10-Jan,4009231738B,0
0.002762431,12,0.045990685,5/3/2018 16:15,11-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,12-Jan,4009231738B,0
0.000230203,1,0,5/3/2018 16:15,13-Jan,4009231738B,1
0.00045861,2,0,5/3/2018 16:15,14-Jan,4009231738B,1
0.001246572,5,0,5/3/2018 16:15,15-Jan,4009231738B,1
0.000230256,1,0,5/3/2018 16:15,17-Jan,4009231738B,1
0.000230256,1,0,5/3/2018 16:15,18-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,19-Jan,4009231738B,0
0,0,0,5/3/2018 16:15,2-Jan,4009231738B,0
0.000230256,1,0,5/3/2018 16:15,20-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,21-Jan,4009231738B,0
0.000690767,3,0,5/3/2018 16:15,22-Jan,4009231738B,1
0.000690767,3,0,5/3/2018 16:15,23-Jan,4009231738B,1
0.000756239,3,0,5/3/2018 16:15,24-Jan,4009231738B,1
0.000460511,2,0,5/3/2018 16:15,25-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,26-Jan,4009231738B,0
0.000460511,2,0,5/3/2018 16:15,27-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,28-Jan,4009231738B,0
0,0,0,5/3/2018 16:15,30-Jan,4009231738B,0
0.000230203,1,0,5/3/2018 16:15,4-Jan,4009231738B,1
0,0,0,5/3/2018 16:15,5-Jan,4009231738B,0
0.000229885,1,0,5/3/2018 16:15,7-Jan,4009231738B,1
0.000230203,1,0,5/3/2018 16:15,8-Jan,4009231738B,1
